linha_origem,matricula_raw,nome_raw,cpf_raw,orgao_raw,erros
104409,GO0105408,Leandro Oliveira,603.220.752-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_62291
104412,GO0105411,Ana Oliveira,367.259.419-03,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_6936
104428,GO0105427,Daniela Rocha,202.397.615-21,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_99965
104432,GO0105431,Tatiane Moreira,211.313.245-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_103094
104439,GO0105438,Thiago Santos,,goiasprev,{'cpf': 'cpf_nulo'}
104457,GO0105456,Rafael Almeida,215.624.088-86,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_28626
104482,GO0105481,Priscila Moura,228.300.985-16,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_61354
104483,GO0105482,Daniela Monteiro,008.293.686-42,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_33735
104499,GO0014368,Gustavo Souza,166.659.608-88,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_77621
104500,GO0105499,Vinicius Monteiro,771.570.869-23,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98419
104501,GO0025482,Thiago Cavalcanti,634.004.143-85,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_24483
104519,GO0105518,Alexandre Melo,455.305.034-46,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_103390
104535,GO0105534,Ana Dias,737.026.091-53,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_96061
104541,GO0105540,Rodrigo Ferreira,099.255.819-11,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_65127
104546,GO0105545,Fernanda Carvalho,965.286.055-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_25663
104555,GO0105554,Cristina Rodrigues,718.654.625-49,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_78613
104559,GO0105558,Daniela Araújo,885.701.312-08,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_51225
104567,GO0007020,Eduardo Rodrigues,301.357.378-90,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_6021
104582,GO0105581,thiago rodrigues,,Goiasprev,{'cpf': 'cpf_nulo'}
104608,GO0105607,Tatiane Nunes,178.398.171-44,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_62144
104615,GO0105614,Alexandre Rocha,726.074.686-82,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98240
104618,GO0105617,  Gustavo Rodrigues  ,, GOIASPREV,{'cpf': 'cpf_nulo'}
104651,GO0105650,Daniela Costa,623.997.040-63,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_13263
104657,GO0105656,Ricardo Cavalcanti,288.767.411-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_19762
104684,GO0105683,João Moura,729.898.901-15,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_6518
104694,GO0105693,Bruno Martins,148.250.222-96,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_13899
104697,GO0105696,Ricardo Rocha,,GOIASPREV,{'cpf': 'cpf_nulo'}
104722,GO0105721,Eduardo Teixeira,,Goiasprev,{'cpf': 'cpf_nulo'}
104724,GO0105723,Renata Borges,736.474.141-35,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_100749
104777,GO0105776,Felipe Cardoso,091.422.804-88,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_7802
104789,GO0105788,JULIANA BARBOSA,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'data_admissao': 'data_admissao_nulo'}"
104793,GO0105792,Patrícia Campos,006.874.111-53,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_68550
104795,GO0102268,Thiago Oliveira,549.869.362-67,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_101269
104804,GO0012237,Bruno Martins,293.074.489-07,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_11238
104812,GO0105811,Felipe Nascimento,,Goiasprev,{'cpf': 'cpf_nulo'}
104817,GO0083999,Diego Castro,139.749.966-05,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_83000
104844,GO0105843,Felipe Lima,999.522.715-94,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_35836
104850,GO0105849,Gustavo Campos,,goiasprev,{'cpf': 'cpf_nulo'}
104859,GO0105858,Henrique Borges,,Goiasprev,{'cpf': 'cpf_nulo'}
104877,GO0105876,Marcos Gomes,273.236.438-60,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_35321
104887,GO0105886,Patrícia Moura,714.581.900-41,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_30961
104906,GO0105905,Tatiane Cavalcanti,567.687.113-89,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_74534
104917,GO0040603,Felipe Almeida,634.783.427-42,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_39604
104937,GO0105936,Vinicius Ferreira,,GOIASPREV ,{'cpf': 'cpf_nulo'}
104946,GO0105945,Ricardo Oliveira,779.136.715-62,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_18212
104950,GO0090784,Beatriz Araújo,176.150.404-42,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_89785
104952,GO0073401,Henrique Teixeira,891.735.213-17,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_72402
104953,GO0105952,fernanda cardoso,, GOIASPREV,{'cpf': 'cpf_nulo'}
104978,GO0105977,Vinicius Moura,,GOIASPREV ,{'cpf': 'cpf_nulo'}
105004,GO0066047,Renata Silva,535.368.847-90,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_65048
105008,GO0106007,Rodrigo Barbosa,883.204.601-89,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_51455
105014,GO0037907,Eduardo Nunes,207.332.972-92,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_36908
105018,GO0106017,Priscila Teixeira,042.979.544-68,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_57154
105020,GO0095261,Felipe Almeida,431.350.493-35,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_94262
105024,GO0106023,Mônica Souza,588.414.888-83,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_46551
105058,GO0106057,Lucas Almeida,931.400.820-81,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_32095
105061,GO0106060,Daniela Ribeiro,712.960.911-84,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_75137
105075,GO0017520,Fernanda Gomes,639.736.906-59,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_16521
105096,GO0106095,Cristina Cavalcanti,,Goiasprev,"{'cpf': 'cpf_nulo', 'data_nascimento': 'data_nascimento_nulo'}"
105101,GO0106100,Sandra Costa,171.191.540-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53540
105109,GO0106108,Eduardo Lima,625.001.332-48,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_39120
105110,GO0106109,Beatriz Monteiro,,Goiasprev,{'cpf': 'cpf_nulo'}
105123,GO0106122,Sandra Pereira,811.319.471-45,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_50084
105130,GO0106129,Leandro Araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:leandro.araújo@goiasprev.go.gov.br'}"
105132,GO0106131,Daniela Ferreira,511.102.926-13,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_312
105137,GO0106136,Cristina Castro,522.740.222-85,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_14748
105145,GO0106144,Rodrigo Ribeiro,,GOIASPREV,{'cpf': 'cpf_nulo'}
105146,GO0106145,Fernanda Silva,754.416.693-78,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_3709
105157,GO0066897,Aline Nunes,125.837.522-77,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_65898
105164,GO0106163,Fernanda Ribeiro,,Goiasprev,{'cpf': 'cpf_nulo'}
105189,GO0106188,Felipe Cavalcanti,338.516.841-08,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_17808
105196,GO0014209,Thiago Carvalho,475.598.567-49,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_13210
105200,GO0070147,Maria Oliveira,538.311.695-77,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_19630
105205,GO0013029,Ricardo Gomes,976.102.373-26,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_12030
105221,GO0060275,Thiago Oliveira,803.791.887-04,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_45700
105228,GO0106227,Camila Campos,252.404.786-34,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_31838
105240,GO0106239,THIAGO CASTRO,,Goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:thiago.castro'}"
105248,GO0031087,Priscila Carvalho,093.790.933-00,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_30088
105252,GO0106251,Cristina Castro,737.781.890-75,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_14637
105257,GO0054471,Vanessa Lima,739.713.495-71,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_53472
105263,GO0106262,Renata Teixeira,935.824.481-70,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_77900
105273,GO0060951,Patrícia Melo,458.563.351-45,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_59952
105278,GO0047297,Eduardo Costa,333.937.556-85,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_46298
105282,GO0106281,Vanessa Pereira,965.519.607-52,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_17521
105309,GO0106308,Sandra Araújo,,goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:sandra.araújo@goiasprev.go.gov.br'}"
105330,GO0106329,Priscila Araújo,278.698.281-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_81234
105333,GO0106332,Aline Barbosa,967.226.341-04,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_94617
105353,GO0106352,Mônica Borges,517.546.148-71,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_11178
105356,GO0082284,Alexandre Rodrigues,553.994.138-97,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_64603
105374,GO0106373,João Oliveira,182.882.602-59,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_79957
105378,GO0106377,Camila Silva,, GOIASPREV,{'cpf': 'cpf_nulo'}
105395,GO0106394,  Beatriz Nunes  ,,goiasprev,{'cpf': 'cpf_nulo'}
105412,GO0106411,Maria Monteiro,,GOIASPREV,{'cpf': 'cpf_nulo'}
105417,GO0106416,Lucas Oliveira,885.020.352-56,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_105336
105429,GO0106428,ANA MELO,,GOIASPREV,{'cpf': 'cpf_nulo'}
105435,GO0106434,Lucas Rodrigues,009.087.844-66,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_57729
105441,GO0106440,Thiago Barbosa,889.401.232-93,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_53226
105450,GO0106449,Aline Ferreira,701.166.144-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_10318
105456,GO0106455,Camila Nascimento,,GOIASPREV ,{'cpf': 'cpf_nulo'}
105466,GO0028516,Beatriz Almeida,915.917.353-98,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_27517
105487,GO0106486,Maria Costa,,goiasprev,{'cpf': 'cpf_nulo'}
105489,GO0106488,Cristina Cavalcanti,144.259.774-52,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_9852
105499,GO0106498,Cristina Dias,879.427.618-16,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_96303
105509,GO0106508,Simone Moreira,772.057.150-23,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_59334
105517,GO0106516,Eduardo Moura,657.716.036-70,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_36018
105539,GO0106538,Eduardo Dias,014.255.656-66,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_65075
105551,GO0106550,Eduardo Moura,661.823.056-41,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_43600
105558,GO0106557,Ana Ferreira,999.430.652-21,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_104493
105582,GO0106581,Daniela Borges,190.586.984-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_18785
105606,GO0106605,Henrique Dias,274.199.675-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_82061
105612,GO0106611,Renata Moura,090.955.801-77,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_40456
105613,GO0106612,Aline Almeida,840.589.184-18,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_28899
105619,GO0013551,Rodrigo Souza,969.248.668-68,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_12552
105621,GO0106620,Vinicius  Carvalho,,GOIASPREV,{'cpf': 'cpf_nulo'}
105635,GO0106634,Alexandre Silva,445.139.366-78,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_9033
105636,GO0106635,Beatriz Costa,975.221.609-10,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_33158
105642,GO0106641,Beatriz Cavalcanti,489.048.171-22,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_11109
105651,GO0067214,Vinicius Ribeiro,117.002.851-28,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_66215
105675,GO0106674,Rafael Campos,105.472.418-52,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_47037
105677,GO0106676,Felipe Araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:felipe.araújo@goiasprev.go.gov.br'}"
105678,GO0106677,Patrícia Silva,951.391.736-54,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_20249
105680,GO0106679,Rodrigo Dias,914.681.901-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_34818
105689,GO0106688,Daniela Carvalho,346.059.375-39,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_105258
105714,GO0106713,Rafael Ferreira,927.876.348-66,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_12129
105727,GO0106726,Camila Campos,,GOIASPREV ,{'cpf': 'cpf_nulo'}
105741,GO0106740,Pedro Moreira,300.691.497-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_49821
105749,GO0106748,Marcos Castro,568.832.359-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_47780
105766,GO0106765,Ana Nascimento,,goiasprev,{'cpf': 'cpf_nulo'}
105767,GO0106766,Renata Nunes,976.119.758-22,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_88300
105770,GO0075736,Carlos Melo,410.412.371-71,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_74737
105774,GO0049783,Eduardo Cavalcanti,927.953.467-43,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_48784
105780,GO0106779,Vanessa Nascimento,486.679.318-77,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_24400
105796,GO0106795,  Patrícia Ferreira  ,,goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:patrícia.ferreira@goiasprev.go.gov.br'}"
105802,GO0047942,Cristina Nascimento,598.142.899-63,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_46943
105810,GO0106809,Aline Pereira,640.353.780-47,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_33670
105847,GO0106349,Simone Lima,430.869.813-06,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_105350
105851,GO0106850,Marcos Gomes,227.983.666-82,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_91300
105855,GO0038180,Juliana Dias,072.069.509-82,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_37181
105859,GO0030310,Diego Nascimento,139.583.595-50,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_29311
105874,GO0106873,Maria Dias,366.550.415-11,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_30835
105880,GO0106879,pedro cavalcanti,,Goiasprev,{'cpf': 'cpf_nulo'}
105883,GO0106882,Renata Cavalcanti,241.154.568-29,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_54017
105890,GO0106889,Camila Melo,,GOIASPREV ,{'cpf': 'cpf_nulo'}
105892,GO0106891,Pedro Santos,719.695.207-10,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_51511
105894,GO0106893,Lucas Pereira,849.734.156-81,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_72661
105915,GO0106914,Juliana Dias,730.849.506-34,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_43132
105916,GO0033535,Cristina Moura,357.174.789-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_124
105920,GO0106919,Beatriz Oliveira,764.255.564-64,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_78048
105921,GO0065351,Diego Costa,345.100.155-06,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_64352
105933,GO0106932,Thiago Castro,404.666.756-46,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_61466
105936,GO0106935,Ricardo Ribeiro,,goiasprev,{'cpf': 'cpf_nulo'}
105937,GO0070129,Marcos Cardoso,171.929.245-14,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_69130
105946,GO0106945,Maria Silva,,goiasprev,{'cpf': 'cpf_nulo'}
105951,GO0106950,Cristina Dias,958.661.521-89,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_97773
105958,GO0094606,Fernanda Araújo,118.210.012-94,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_93607
106005,GO0107004,Carlos Rocha,,GOIASPREV,{'cpf': 'cpf_nulo'}
106036,GO0107035,Cristina Santos,190.709.224-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_69782
106037,GO0107036,Ricardo Santos,712.102.956-87,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98887
106039,GO0107038,Ana Costa,887.392.229-55,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_55783
106057,GO0107056,Fernanda Campos,995.711.244-28,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_77802
106058,GO0107057,Camila Rocha,,Goiasprev,{'cpf': 'cpf_nulo'}
106061,GO0107060,Mônica Nunes,, GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:mônica.nunes@goiasprev.go.gov.br'}"
106071,GO0107070,Juliana Santos,902.089.765-19,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_52871
106084,GO0107083,Patrícia Nascimento,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:patrícia.nascimento@goiasprev.go.gov.br'}"
106098,GO0107097,Leandro Oliveira,636.690.546-27,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_57713
106099,GO0107098,Renata Pereira,977.753.946-36,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_63233
106104,GO0017880,Juliana Moura,028.249.953-75,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_16881
106105,GO0107104,Vanessa Costa,419.984.722-08,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98390
106119,GO0107118,Rafael Pereira,276.569.379-20,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_94956
106123,GO0057274,Larissa Oliveira,254.096.529-43,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_56275
106126,GO0107125,Henrique Araújo,876.862.603-98,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_50534
106127,GO0107126,Aline Barbosa,439.633.560-90,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_86553
106128,GO0107127,Carlos Melo,252.921.195-68,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_15975
106129,GO0107128,Rafael Teixeira,242.465.756-16,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_66487
106135,GO0107134,Sandra Castro,,GOIASPREV,{'cpf': 'cpf_nulo'}
106136,GO0107135,Lucas Oliveira,605.675.872-44,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_102226
106137,GO0107136,Larissa Ferreira,,Goiasprev,{'cpf': 'cpf_nulo'}
106142,GO0107141,Larissa Ribeiro,, GOIASPREV,{'cpf': 'cpf_nulo'}
106182,GO0107181,Sandra Teixeira,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:sandra.teixeira'}"
106191,GO0107190,Beatriz Rocha,145.567.181-58,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_16894
106205,GO0107204,Eduardo Rodrigues,167.432.933-63,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_16075
106214,GO0107213,Beatriz Carvalho,437.608.508-89,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_47300
106218,GO0107217,Sandra Rodrigues,461.772.157-26,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_13476
106222,GO0006993,Mônica Gomes,925.218.645-96,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_5994
106223,GO0107222,Vanessa Dias,400.730.657-96,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98877
106230,GO0107229,Aline Monteiro,978.228.165-56,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_56901
106236,GO0107235,Thiago  Pereira,,GOIASPREV ,{'cpf': 'cpf_nulo'}
106239,GO0107238,Henrique Cardoso,235.851.345-33,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_71624
106241,GO0107240,Marcos Moreira,,GOIASPREV ,{'cpf': 'cpf_nulo'}
106247,GO0107246,Mônica Rocha,806.889.268-99,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_76056
106248,GO0107247,Mônica  Campos,,goiasprev,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:mônica.campos@goiasprev.go.gov.br'}"
106272,GO0107271,Aline Melo,,GOIASPREV ,{'cpf': 'cpf_nulo'}
106276,GO0008817,Marcos Costa,579.991.524-52,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_7818
106306,GO0107305,Rafael Cavalcanti,436.328.368-93,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_45914
106307,GO0087080,Vinicius Souza,688.840.147-48,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_86081
106324,GO0107323,Diego Cardoso,,goiasprev,{'cpf': 'cpf_nulo'}
106330,GO0107329,eduardo araújo,,GOIASPREV ,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:eduardo.araújo@goiasprev.go.gov.br'}"
106335,GO0107334,Simone Santos,000.792.636-37,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_45768
106360,GO0107359,Camila Moreira,,GOIASPREV,{'cpf': 'cpf_nulo'}
106361,GO0008230,Vinicius Santos,252.207.299-79,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_1642
106378,GO0107377,Fernanda Moura,380.903.465-47,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_86043
106389,GO0086713,Leandro Teixeira,389.100.062-09,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_85714
106425,GO0107424,Carlos Nascimento,586.794.169-19,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_82474
106426,GO0021471,Sandra Campos,871.036.311-81,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_20472
106427,GO0107426,Vanessa Barbosa,702.167.295-38,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_8421
106447,GO0107446,Patrícia Araújo,,GOIASPREV,"{'cpf': 'cpf_nulo', 'email': 'email_invalido:patrícia.araújo@goiasprev.go.gov.br'}"
106448,GO0107447,Pedro Cavalcanti,712.037.538-26,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_88324
106454,GO0107453,Eduardo Ferreira,,goiasprev,{'cpf': 'cpf_nulo'}
106462,GO0060792,Thiago Ribeiro,900.884.717-69,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_59793
106465,GO0107464,Ana Souza,,GOIASPREV ,{'cpf': 'cpf_nulo'}
106477,GO0028090,Ricardo Carvalho,182.714.646-25,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_76798
106478,GO0107477,Alexandre Oliveira,752.086.419-46,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_98529
106486,GO0107485,Juliana Dias,514.643.411-54,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_63677
106489,GO0035916,Maria Silva,900.160.581-04,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_34917
106495,GO0107494,Camila Dias,110.805.214-16,GOIASPREV,cpf_duplicado:primeira_ocorrencia_linha_44992
106496,GO0049347,Sandra Moura,990.180.253-42,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_48348
106500,GO0107499,Vanessa Carvalho,,goiasprev,{'cpf': 'cpf_nulo'}
106511,GO0107510,  Carlos Castro  ,,GOIASPREV ,{'cpf': 'cpf_nulo'}
106518,GO0035788,Alexandre Santos,716.692.499-25,GOIASPREV,matricula_duplicada:primeira_ocorrencia_linha_34789
106528,GO0107527,Rodrigo  Araújo,,goiasprev,"{'cpf': 'cpf_nulo', 'sexo': 'sexo_nulo', 'email': 'email_invalido:rodrigo.araújo@goiasprev.go.gov.br'}"
